Loan_ID,Issue_Date,Borrower_City,Employment_Type,Annual_Income_INR,Loan_Purpose,Loan_Amount_INR,Funded_Amount_INR,Interest_Rate,Loan_Term_Months,Risk_Grade,Loan_Status,Total_Repayment_INR,Investor_Count,Income_Verification,Loan_Channel
P2P101717,2021-06-26,Mumbai,Salaried,142800.0,Home Improvement,138200,131000,7.5,36,B,Completed,161700,4,Not Verified,Mobile App
P2P100323,2024-10-21,Pune,Self-employed,41000.0,Medical,427500,414600,15.89,24,D,Defaulted,158800,13,Not Verified,Mobile App
P2P100002,2025-10-31,Mumbai,Business Owner,91400.0,Debt Consolidation,240800,230100,12.9,48,C,Late,115900,9,Verified,Mobile App
P2P101569,2024-08-27,Ahmedabad,Business Owner,109300.0,Small Business,228500,227100,12.48,24,B,Late,100200,6,Not Verified,Web
P2P100957,2024-03-19,Pune,Salaried,42300.0,Small Business,1330200,1284500,15.04,24,C,Completed,1618900,27,Verified,Web
P2P101838,2023-04-30,Chennai,Salaried,64300.0,Debt Consolidation,94700,87100,12.36,12,B,Active,71200,2,Verified,Web
P2P100184,2025-08-01,Lucknow,Salaried,169300.0,Home Improvement,359900,342600,7.5,24,A,Completed,392400,11,Verified,Mobile App
P2P101242,2025-03-29,Jaipur,Salaried,100900.0,Home Improvement,152000,146800,10.77,36,B,Completed,187200,3,Verified,Web
P2P101344,2025-01-26,Hyderabad,Salaried,42900.0,Debt Consolidation,181900,179700,9.53,48,A,Active,131200,4,Verified,Mobile App
P2P100307,2024-03-15,Delhi,Salaried,38600.0,Debt Consolidation,43100,39200,10.99,24,B,Completed,50400,1,Verified,Mobile App
P2P100730,2022-04-15,Kolkata,Salaried,43300.0,Education,188300,187900,8.46,48,A,Completed,219100,5,Not Verified,Mobile App
P2P101010,2024-02-03,Mumbai,Salaried,39100.0,Debt Consolidation,118400,118400,8.86,24,B,Active,92800,3,Verified,Mobile App
P2P100550,2025-03-23,Hyderabad,Business Owner,39200.0,Debt Consolidation,134700,125200,14.74,24,C,Active,73900,3,Verified,Mobile App
P2P100970,2024-01-13,Hyderabad,Salaried,61200.0,Education,505000,482200,10.48,48,B,Late,367100,10,Verified,Web
P2P101061,2025-07-27,Lucknow,Freelancer,88600.0,Debt Consolidation,215900,205500,11.71,24,B,Active,109500,7,Verified,Web
P2P100111,2023-01-28,Lucknow,Salaried,24400.0,Debt Consolidation,110600,109600,18.37,12,E,Active,85200,2,Not Verified,Web
P2P101406,2024-01-11,Mumbai,Business Owner,53800.0,Vehicle,419400,413700,14.96,36,D,Active,287900,9,Not Verified,Mobile App
P2P100889,2021-11-01,Bengaluru,Salaried,59100.0,Vehicle,119500,115700,8.38,24,A,Completed,131100,2,Verified,Mobile App
P2P101507,2024-06-21,Delhi,Salaried,115000.0,Travel,57200,54100,12.34,36,B,Completed,71400,1,Verified,Mobile App
P2P100916,2023-11-02,Mumbai,Business Owner,110700.0,Small Business,262000,256300,11.76,24,B,Active,182500,6,Verified,Web
P2P101605,2021-08-01,Delhi,Salaried,57200.0,Debt Consolidation,332700,311200,16.85,48,D,Completed,470200,12,Not Verified,Mobile App
P2P100927,2022-12-17,Delhi,Salaried,59100.0,Vehicle,69700,64300,13.44,36,B,Completed,88100,1,Verified,Web
P2P100746,2025-08-29,Lucknow,Salaried,52700.0,Vehicle,211500,193700,11.72,12,B,Late,77600,5,Verified,Mobile App
P2P100776,2022-03-13,Mumbai,Business Owner,139000.0,Home Improvement,103900,94500,18.11,36,D,Active,57200,2,Verified,Mobile App
P2P101340,2021-04-04,Hyderabad,Salaried,57300.0,Small Business,280600,254400,15.06,36,C,Completed,363000,6,Verified,Mobile App
P2P101565,2025-05-25,Hyderabad,Freelancer,81000.0,Education,271100,257700,13.6,36,C,Completed,341800,6,Verified,Web
P2P100578,2025-10-01,Mumbai,Salaried,26400.0,Medical,144300,137600,12.73,12,B,Completed,158500,3,Verified,Web
P2P101188,2021-07-27,Delhi,Salaried,79100.0,Home Improvement,262000,254300,13.36,12,C,Completed,280400,7,Not Verified,Web
P2P100264,2024-03-18,Lucknow,Salaried,75600.0,Home Improvement,222600,220300,10.25,36,A,Completed,257400,5,Not Verified,Web
P2P101256,2023-10-22,Pune,Salaried,54600.0,Debt Consolidation,354500,326000,17.43,12,D,Active,164800,13,Verified,Web
P2P100303,2024-04-21,Hyderabad,Self-employed,53500.0,Education,327700,316600,16.66,36,C,Late,159900,10,Verified,Web
P2P100928,2024-04-23,Chennai,Salaried,74100.0,Travel,222800,217700,16.39,36,C,Active,121800,4,Verified,Web
P2P101200,2022-01-26,Lucknow,Salaried,58100.0,Home Improvement,519800,505700,16.21,48,C,Completed,736400,17,Verified,Mobile App
P2P101613,2024-04-10,Jaipur,Business Owner,47200.0,Home Improvement,336600,327400,19.29,36,D,Active,136500,9,Verified,Mobile App
P2P100150,2023-01-07,Lucknow,Business Owner,85100.0,Vehicle,295500,274600,8.91,24,A,Active,211000,9,Verified,Mobile App
P2P101405,2024-10-27,Delhi,Salaried,111800.0,Small Business,605600,596300,11.82,48,C,Completed,779900,14,Verified,Mobile App
P2P100072,2022-07-06,Delhi,Self-employed,97600.0,Education,45000,43900,8.9,24,A,Active,20900,1,Verified,Mobile App
P2P101010,2024-02-03,Mumbai,Salaried,39100.0,Debt Consolidation,118400,118400,8.86,24,B,Active,92800,3,Verified,Mobile App
P2P100456,2024-02-08,Mumbai,Salaried,68600.0,Debt Consolidation,266300,244000,9.23,12,A,Active,141800,6,Verified,Mobile App
P2P100090,2024-01-08,Bengaluru,Salaried,54900.0,Home Improvement,203900,200200,21.58,24,E,Late,155500,4,Verified,Web
P2P100118,2022-06-07,Lucknow,Salaried,49600.0,Medical,157900,155800,11.05,12,B,Completed,165300,5,Verified,Web
P2P100322,2025-01-10,Hyderabad,Freelancer,54000.0,Small Business,477000,431900,7.5,24,A,Active,307400,13,Verified,Mobile App
P2P101757,2025-11-11,Mumbai,Self-employed,59700.0,Debt Consolidation,300200,279700,7.95,24,A,Completed,328500,9,Verified,Web
P2P101581,2022-09-22,Chennai,Salaried,98100.0,Education,100900,98300,11.61,24,B,Active,35200,4,Verified,Mobile App
P2P100460,2021-12-30,Delhi,Salaried,50400.0,Home Improvement,94800,87500,11.49,36,C,Completed,115300,3,Verified,Mobile App
P2P101962,2023-09-13,Delhi,Freelancer,52900.0,Home Improvement,198700,182100,11.52,12,B,Active,79100,4,Not Verified,Mobile App
P2P101459,2022-08-14,Mumbai,Freelancer,99400.0,Small Business,87400,85200,9.74,36,B,Completed,103600,2,Verified,Web
P2P100242,2025-11-04,Bengaluru,Salaried,50800.0,Debt Consolidation,218700,218700,12.81,24,B,Completed,249500,8,Not Verified,Web
P2P100699,2022-03-24,Kolkata,Salaried,78300.0,Small Business,361800,329800,9.92,24,B,Completed,417700,7,Verified,Web
P2P100842,2024-10-27,Mumbai,Freelancer,25800.0,Small Business,170600,158400,9.81,12,A,Completed,177300,4,Not Verified,Web
P2P101561,2023-05-29,Kolkata,Salaried,29100.0,Home Improvement,310600,296100,15.48,12,C,Completed,351500,6,Verified,Mobile App
P2P100703,2023-04-27,Delhi,Self-employed,75600.0,Debt Consolidation,198900,181300,12.37,12,B,Active,71200,6,Verified,Mobile App
P2P101509,2024-08-02,Pune,Salaried,71300.0,Vehicle,152600,147600,10.1,24,A,Completed,166700,5,Not Verified,Web
P2P100585,2024-09-10,Chennai,Self-employed,28300.0,Medical,274200,256100,15.34,36,C,Completed,344500,6,Not Verified,Web
P2P100980,2024-07-16,Bengaluru,Salaried,101800.0,Travel,235800,235400,16.4,24,C,Active,115000,7,Verified,Mobile App
P2P100693,2024-03-02,Chennai,Salaried,41400.0,Debt Consolidation,217300,213500,8.63,36,B,Active,175500,6,Verified,Mobile App
P2P100271,2025-05-08,Delhi,Self-employed,144300.0,Debt Consolidation,287300,273400,10.64,24,A,Active,156800,7,Not Verified,Web
P2P101136,2021-08-22,Kolkata,,53600.0,Medical,205000,186300,7.5,36,B,Active,146200,4,Verified,Web
P2P100596,2024-01-10,Mumbai,Self-employed,33100.0,Small Business,268200,253000,8.8,24,A,Active,115800,6,Verified,Web
P2P100786,2025-09-09,Ahmedabad,Salaried,23500.0,Debt Consolidation,803100,742600,13.76,12,C,Completed,897300,24,Not Verified,Mobile App
P2P101251,2025-04-22,Ahmedabad,Salaried,27700.0,Education,315700,303900,14.33,24,C,Active,119400,7,Verified,Mobile App
P2P100497,2024-06-26,Delhi,Salaried,48400.0,Medical,497800,472500,7.96,48,B,Completed,592200,14,Not Verified,Mobile App
P2P100221,2024-10-17,Kolkata,Salaried,46600.0,Small Business,159500,148900,16.11,36,C,Completed,206800,4,Not Verified,Mobile App
P2P101818,2025-03-19,Lucknow,Self-employed,55300.0,Vehicle,106000,102200,10.39,48,B,Active,76500,2,Verified,Web
P2P101220,2022-12-27,Jaipur,Salaried,26900.0,Small Business,798100,731300,14.96,48,C,Completed,1073400,18,Verified,Mobile App
P2P100878,2024-10-19,Mumbai,Self-employed,39700.0,Debt Consolidation,163300,157600,13.69,24,C,Active,67300,4,Verified,Mobile App
P2P100921,2025-07-21,Jaipur,Freelancer,50200.0,Home Improvement,405000,404300,13.26,60,C,Completed,570400,12,Not Verified,Web
P2P101435,2022-02-17,Bengaluru,Self-employed,186200.0,Small Business,288800,280500,9.7,48,A,Active,167000,8,Not Verified,Web
P2P100985,2025-01-27,Ahmedabad,Salaried,89200.0,Education,290600,271300,12.02,36,C,Completed,352300,8,Verified,Web
P2P101522,2025-10-11,Hyderabad,Salaried,62500.0,Education,163200,160900,14.74,48,B,Late,125700,4,Verified,Mobile App
P2P101380,2024-07-10,Bengaluru,Salaried,38300.0,Small Business,89500,88100,12.04,36,B,Completed,107100,3,Verified,Web
P2P101162,2022-01-23,Delhi,Salaried,32800.0,Debt Consolidation,260300,255000,19.38,48,E,Completed,390700,9,Verified,Mobile App
P2P100313,2021-03-19,Chennai,Salaried,77700.0,Education,218300,211700,12.36,12,B,Active,137900,6,Verified,Mobile App
P2P101611,2025-08-04,Delhi,Salaried,50000.0,Medical,138000,137100,11.0,24,B,Completed,161800,3,Verified,Mobile App
P2P100508,2025-05-25,Jaipur,Salaried,30600.0,Home Improvement,362300,337400,16.2,12,C,Active,123200,11,Verified,Mobile App
P2P101582,2023-08-08,Delhi,Salaried,53600.0,Vehicle,294300,287800,17.89,48,D,Late,118800,8,Not Verified,Web
P2P100394,2025-03-28,Chennai,Salaried,33800.0,Debt Consolidation,396400,393300,10.08,60,A,Completed,507100,12,Verified,Mobile App
P2P101991,2025-03-15,Chennai,Salaried,79000.0,Debt Consolidation,124200,121100,11.4,12,B,Active,48100,4,Verified,Web
P2P100410,2021-10-07,Lucknow,Salaried,104600.0,Education,163900,147600,11.81,36,B,Active,72600,4,Verified,Mobile App
P2P100678,2023-08-21,Mumbai,Freelancer,22900.0,Debt Consolidation,190300,173600,13.27,12,C,Active,119600,6,Not Verified,Mobile App
P2P100953,2022-05-12,Hyderabad,Salaried,76000.0,Small Business,253700,249200,17.31,48,D,Active,243100,8,Verified,Mobile App
P2P101889,2025-01-25,Delhi,Business Owner,72200.0,Medical,127800,115400,11.52,12,C,Active,73400,4,Verified,Mobile App
P2P100329,2023-10-02,Hyderabad,Salaried,27200.0,Medical,92800,84900,9.3,48,A,Active,70700,2,Verified,Mobile App
P2P101037,2023-05-03,Mumbai,Self-employed,55400.0,Home Improvement,224700,217700,12.59,24,C,Completed,254500,4,Not Verified,Mobile App
P2P100086,2023-04-06,Hyderabad,Salaried,29000.0,Education,279900,265000,12.54,36,B,Completed,351900,7,Verified,Mobile App
P2P100084,2021-07-14,Mumbai,Self-employed,97300.0,Wedding,85300,84400,12.18,12,B,Active,35600,2,Verified,Web
P2P100207,2021-11-07,Mumbai,Self-employed,31700.0,Debt Consolidation,148900,144500,15.61,36,C,Completed,191600,3,Not Verified,Mobile App
P2P100104,2024-03-03,Jaipur,Salaried,100400.0,Small Business,47300,47200,21.42,36,E,Late,30900,1,Verified,Mobile App
P2P101334,2025-12-27,Hyderabad,Salaried,45600.0,Debt Consolidation,88200,83200,8.91,48,A,Completed,107300,2,Verified,Mobile App
P2P101219,2024-10-13,Jaipur,Salaried,85700.0,Small Business,429600,405900,,24,B,Active,173400,15,Verified,Mobile App
P2P100735,2023-06-08,Mumbai,Salaried,27100.0,Travel,224800,216100,17.23,24,D,Late,118600,5,Not Verified,Mobile App
P2P101205,2024-02-02,Jaipur,Freelancer,60300.0,Small Business,203400,192300,13.0,12,B,Completed,220500,4,Verified,Web
P2P100695,2021-12-18,Pune,Salaried,77700.0,Travel,469800,461500,11.32,48,B,Completed,611100,14,Verified,Web
P2P101190,2025-01-02,Pune,Salaried,38800.0,Vehicle,213700,194500,9.44,36,A,Active,181100,5,Not Verified,Mobile App
P2P100498,2021-08-27,Bengaluru,Salaried,95700.0,Vehicle,476100,452900,13.37,24,C,Active,359300,11,Verified,Web
P2P101341,2022-11-21,Lucknow,Business Owner,45100.0,Wedding,261300,258100,11.75,24,B,Completed,304500,8,Verified,Mobile App
P2P101166,2025-05-19,Bengaluru,Freelancer,46600.0,Education,65700,65600,11.65,48,B,Completed,83600,2,Verified,Mobile App
P2P101349,2025-12-16,Chennai,Salaried,90400.0,Home Improvement,456600,425700,12.3,12,B,Completed,501900,15,Verified,Mobile App
P2P100328,2024-08-08,Delhi,Freelancer,67000.0,Debt Consolidation,141000,133100,12.18,36,B,Completed,167900,3,Verified,Web
P2P101974,2024-03-18,Jaipur,Business Owner,65200.0,Small Business,318900,308300,20.08,48,E,Active,340900,8,Verified,Web
P2P100661,2023-06-03,Pune,Salaried,68800.0,Education,260000,250000,13.68,36,B,Completed,314200,7,Verified,Mobile App
P2P100347,2024-09-13,Mumbai,Business Owner,90500.0,Small Business,258300,251800,12.59,36,B,Active,153700,8,Verified,Web
P2P100211,2024-05-04,Hyderabad,Salaried,39000.0,Small Business,256800,243100,11.97,24,A,Completed,299000,7,Verified,Web
P2P100568,2023-11-04,Pune,Salaried,30300.0,Debt Consolidation,90500,87800,10.24,24,B,Active,71800,3,Verified,Mobile App
P2P100143,2024-02-15,Bengaluru,Salaried,78300.0,Small Business,248600,237300,8.65,36,A,Active,208200,5,Not Verified,Mobile App
P2P100515,2021-05-19,Hyderabad,Salaried,22700.0,Medical,184800,167500,16.2,24,D,Completed,219200,4,Verified,Web
P2P101387,2025-03-25,Bengaluru,Salaried,49500.0,Debt Consolidation,217400,211100,12.1,36,B,Active,190200,6,Verified,Web
P2P101029,2023-03-25,Delhi,Self-employed,206800.0,Small Business,550400,515000,10.47,36,B,Completed,647000,19,Verified,Mobile App
P2P101069,2023-05-31,Bengaluru,Freelancer,60400.0,Debt Consolidation,82700,82600,11.3,48,B,Completed,101500,2,Not Verified,Mobile App
P2P100865,2023-08-27,Hyderabad,Salaried,129200.0,Home Improvement,97400,90300,17.03,60,D,Late,35000,2,Verified,Web
P2P101306,2025-07-24,Jaipur,Salaried,41300.0,Home Improvement,291800,271200,9.32,24,A,Active,155000,7,Verified,Web
P2P100892,2025-07-05,Jaipur,Salaried,85900.0,Small Business,275600,249100,8.87,60,A,Completed,348200,7,Verified,Mobile App
P2P101227,2023-08-21,Ahmedabad,Self-employed,28200.0,Debt Consolidation,246600,234500,14.59,48,C,Active,225300,6,Verified,Mobile App
P2P100815,2025-07-23,Hyderabad,Business Owner,121100.0,Education,627700,605700,16.16,12,D,Completed,671000,12,Not Verified,Web
P2P101499,2023-07-18,Mumbai,Salaried,37800.0,Debt Consolidation,403700,392800,9.45,24,A,Completed,441600,10,Not Verified,Web
P2P101383,2025-11-23,Lucknow,Salaried,86000.0,Debt Consolidation,132500,128800,12.82,24,B,Active,76200,3,Verified,Mobile App
P2P100564,2021-02-14,Pune,Salaried,87500.0,Debt Consolidation,502900,472300,11.78,12,A,Active,348800,14,Verified,Mobile App
P2P101432,2024-03-14,Hyderabad,Salaried,55000.0,Travel,97900,90300,11.61,48,B,Active,45000,3,Verified,Mobile App
P2P100372,2021-02-25,Delhi,Salaried,58200.0,Vehicle,477900,460200,10.55,12,B,Completed,501500,15,Verified,Mobile App
P2P101182,2023-05-07,Delhi,Business Owner,47800.0,Debt Consolidation,263100,246200,12.86,36,B,Active,99700,9,Verified,Web
P2P101012,2025-12-16,Kolkata,Self-employed,22900.0,Debt Consolidation,208000,203400,15.19,36,C,Completed,271900,4,Verified,Web
P2P101304,2024-04-22,Jaipur,Business Owner,39600.0,Home Improvement,592700,547700,10.25,12,B,Active,421900,16,Verified,Mobile App
P2P100891,2025-01-20,Hyderabad,Salaried,53000.0,Home Improvement,328800,322100,16.82,12,D,Completed,368200,10,Verified,Mobile App
P2P101634,2025-04-21,Lucknow,,80600.0,Home Improvement,238400,236900,11.09,12,B,Completed,249500,5,Verified,Web
P2P101262,2025-04-24,Mumbai,Business Owner,81500.0,Education,543200,521900,13.13,24,B,Completed,641700,13,Verified,Web
P2P100684,2024-11-03,Delhi,Salaried,42800.0,Home Improvement,650000,622200,7.5,60,A,Active,318600,14,Verified,Mobile App
P2P101298,2021-11-17,Hyderabad,Self-employed,61700.0,Debt Consolidation,178200,173000,12.26,36,B,Active,146900,4,Verified,Web
P2P101413,2022-12-19,Mumbai,Self-employed,98700.0,Debt Consolidation,295700,287900,8.46,24,A,Active,116100,8,Verified,Mobile App
P2P100633,2024-03-08,Chennai,Business Owner,81700.0,Debt Consolidation,330700,309200,16.33,60,D,Completed,482700,8,Verified,Mobile App
P2P100195,2023-05-02,Chennai,Self-employed,86200.0,Debt Consolidation,311600,298800,11.15,24,B,Active,131600,7,Verified,Mobile App
P2P100514,2025-07-18,Kolkata,Self-employed,59600.0,Education,229600,215300,14.05,24,C,Active,109300,5,Verified,Web
P2P100210,2022-04-08,Bengaluru,Salaried,81800.0,Wedding,321700,303400,11.12,24,B,Late,224700,9,Verified,Mobile App
P2P101001,2022-06-04,Bengaluru,Salaried,44800.0,Small Business,311400,295500,9.44,36,A,Completed,365300,6,Verified,Web
P2P101187,2024-12-03,Pune,Self-employed,61600.0,Home Improvement,161000,157200,9.25,12,A,Completed,168700,4,Not Verified,Mobile App
P2P100636,2023-11-23,Delhi,Freelancer,44700.0,Small Business,944100,884100,16.2,48,C,Late,712200,21,Verified,Mobile App
P2P101631,2025-03-03,Hyderabad,Self-employed,50800.0,Small Business,337200,306700,,12,E,Completed,382700,9,Verified,Mobile App
P2P100088,2024-09-17,Mumbai,Self-employed,77300.0,Small Business,97400,88300,12.95,24,B,Completed,109100,3,Verified,Mobile App
P2P101724,2021-11-06,Kolkata,Salaried,51700.0,Debt Consolidation,574900,570800,7.5,24,A,Completed,634300,19,Verified,Mobile App
P2P101557,2024-08-07,Mumbai,Salaried,18000.0,Debt Consolidation,315700,314900,14.08,24,C,Completed,369500,11,Verified,Web
P2P100910,2023-07-18,Hyderabad,Salaried,46400.0,Home Improvement,120600,109900,11.73,36,A,Completed,143000,2,Verified,Mobile App
P2P100191,2021-10-13,Chennai,Self-employed,84600.0,Debt Consolidation,204400,204300,16.36,48,D,Active,90400,4,Not Verified,Web
P2P100179,2025-10-14,Mumbai,Salaried,75100.0,Small Business,178500,167000,16.29,24,D,Completed,210000,6,Verified,Web
P2P100557,2022-02-04,Delhi,Self-employed,41600.0,Education,77600,75900,16.68,12,C,Active,40400,3,Verified,Mobile App
P2P101504,2023-05-06,Bengaluru,Salaried,42800.0,Debt Consolidation,93800,84700,11.31,24,B,Defaulted,24900,3,Verified,Web
P2P101417,2021-05-01,Delhi,Salaried,48100.0,Home Improvement,323900,305400,11.11,36,B,Late,189600,9,Verified,Mobile App
P2P101994,2022-02-07,Delhi,Salaried,87300.0,Debt Consolidation,184400,167600,15.99,48,C,Defaulted,26300,4,Not Verified,Web
P2P101934,2024-07-27,Delhi,Freelancer,78400.0,Debt Consolidation,242000,229300,12.64,36,C,Late,101600,9,Verified,Mobile App
P2P100745,2022-09-22,Hyderabad,Salaried,55300.0,Medical,505000,499900,13.2,36,B,Completed,637100,16,Verified,Web
P2P101749,2025-03-08,Delhi,Freelancer,33800.0,Home Improvement,69500,62900,13.87,36,C,Active,41200,2,Verified,Mobile App
P2P101129,2023-07-05,Delhi,Salaried,56000.0,Travel,385500,369600,8.91,36,A,Completed,437800,10,Verified,Mobile App
P2P101470,2025-04-05,Delhi,Salaried,50200.0,Debt Consolidation,264600,252600,10.01,36,B,Completed,312100,7,Verified,Mobile App
P2P101098,2022-06-07,Bengaluru,Salaried,101700.0,Debt Consolidation,333500,315900,,36,A,Completed,384200,7,Verified,Mobile App
P2P100512,2023-09-29,Kolkata,Salaried,21300.0,Wedding,343500,333900,10.49,24,A,Active,128200,8,Verified,Web
P2P101899,2023-06-02,Mumbai,Freelancer,18000.0,Education,265900,259500,13.45,36,C,Completed,323800,7,Not Verified,Web
P2P101661,2024-07-22,Bengaluru,Salaried,38700.0,Education,344200,340800,9.24,36,A,Active,226300,10,Verified,Mobile App
P2P100472,2025-11-24,Ahmedabad,Freelancer,32500.0,Travel,337200,326600,12.27,36,C,Completed,423000,8,Verified,Web
P2P100399,2025-02-25,Hyderabad,Salaried,94000.0,Medical,619200,598300,19.14,24,D,Active,415500,20,Verified,Mobile App
P2P100036,2025-05-07,Mumbai,Freelancer,45000.0,Home Improvement,91300,90100,10.75,36,B,Completed,110900,2,Verified,Mobile App
P2P100206,2021-01-29,Lucknow,Salaried,68600.0,Wedding,127600,126700,13.6,24,B,Active,50700,4,Verified,Web
P2P100609,2024-02-24,Jaipur,Freelancer,21300.0,Small Business,124200,112600,9.41,24,A,Active,89200,3,Verified,Mobile App
P2P101716,2025-12-25,Lucknow,Salaried,39400.0,Home Improvement,296300,271200,16.39,36,D,Late,179100,6,Verified,Mobile App
P2P101488,2024-12-14,Lucknow,Self-employed,91400.0,Debt Consolidation,148900,143100,22.83,36,E,Active,67600,3,Not Verified,Mobile App
P2P101068,2021-12-05,Hyderabad,Salaried,43800.0,Travel,279700,264500,8.89,12,A,Active,219900,9,Verified,Web
P2P101286,2024-03-17,Hyderabad,Self-employed,79500.0,Debt Consolidation,320900,311100,9.21,24,A,Active,260800,11,Verified,Web
P2P101173,2024-09-08,Delhi,Salaried,52700.0,Debt Consolidation,55200,54900,13.06,24,B,Active,32800,1,Verified,Mobile App
P2P100430,2021-12-25,Pune,Business Owner,37000.0,Wedding,202100,190400,13.71,36,C,Active,137100,5,Not Verified,Mobile App
